InventoryID,InventoryDate,Year,Month,PartID,PartName,PartCode,PartCategory,PartDescription,SupplierID,SupplierName,SupplierCity,SupplierCountry,SupplierRating,WarehouseID,WarehouseName,WarehouseLocation,WarehouseCity,QuantityOnHand,QuantityReserved,QuantityDamaged,AvailableQuantity,ReorderLevel,ReorderQuantity,LeadTimeDays,UnitCost,TotalCost,SupplierLeadTime,ReceiveDate,InvoiceNumber,InvoiceAmount,Status,ExpiryDate,StorageLocation,LastStockUpdate,Notes
INV00000242,28-07-2024,2024,7,PART000243,Part 243,PC892750,Subassembly,Essential component Part 243,SUP0003,Supplier 3,Bangalore,India,3,WH03,Warehouse 3,East,Bangalore,47937,7859,371,39707,4469,3262,17,340.47,13519042.29,13,06-07-2024,INV613082,58027.74,Out of Stock,25-07-2025,Rack-26,28-07-2024,"Stock level: 47937 units, Supplier rating: 3.0"
INV00000243,28-07-2024,2024,12,PART000244,Part 244,PC316007,Tool,Essential component Part 244,SUP0004,Supplier 4,Pune,India,4.45,WH04,Warehouse 4,West,Pune,32897,32619,403,-125,3878,12608,8,665.19,-83148.75,45,15-06-2024,INV446675,24746.58,Discontinued,12-04-2025,Rack-87,24-04-2024,"Stock level: 32897 units, Supplier rating: 4.45"
INV00000244,11-04-2024,2024,9,PART000245,Part 245,PC442021,Packaging,Essential component Part 245,SUP0005,Supplier 5,Hyderabad,India,3.61,WH05,Warehouse 5,Central,Hyderabad,47806,5866,55,41885,4357,3371,34,93.44,3913734.4,10,23-01-2024,INV169678,7023.18,On Order,12-04-2025,Rack-25,25-12-2024,"Stock level: 47806 units, Supplier rating: 3.61"
INV00000245,12-08-2024,2024,5,PART000246,Part 246,PC812386,Raw Material,Essential component Part 246,SUP0006,Supplier 6,Chennai,India,4.95,WH06,Warehouse 6,North,Chennai,25015,15721,214,9080,387,11739,12,79.14,718591.2,18,22-01-2024,INV252585,11025.11,Available,03-07-2025,Rack-51,08-09-2024,"Stock level: 25015 units, Supplier rating: 4.95"
INV00000246,11-12-2024,2024,9,PART000247,Part 247,PC506311,Component,Essential component Part 247,SUP0007,Supplier 7,Kolkata,India,4.83,WH07,Warehouse 7,South,Kolkata,28045,25762,267,2016,4559,16705,20,406.25,819000,60,17-06-2024,INV962879,25732.87,Low Stock,04-12-2025,Rack-9,12-03-2024,"Stock level: 28045 units, Supplier rating: 4.83"
INV00000247,20-10-2024,2024,11,PART000248,Part 248,PC541642,Subassembly,Essential component Part 248,SUP0008,Supplier 8,Jaipur,India,2.72,WH08,Warehouse 8,East,Jaipur,42860,25499,281,17080,878,3608,53,333.33,5693276.4,70,24-02-2024,INV432900,79959.08,Out of Stock,04-12-2025,Rack-80,01-09-2024,"Stock level: 42860 units, Supplier rating: 2.72"
INV00000248,20-04-2024,2024,3,PART000249,Part 249,PC526510,Tool,Essential component Part 249,SUP0009,Supplier 9,Mumbai,India,3.82,WH09,Warehouse 9,West,Mumbai,2020,238,432,1350,3727,15228,7,125.97,170059.5,25,08-03-2024,INV491535,99094,Discontinued,04-12-2025,Rack-20,07-06-2024,"Stock level: 2020 units, Supplier rating: 3.82"
INV00000249,06-07-2024,2024,12,PART000250,Part 250,PC607531,Packaging,Essential component Part 250,SUP0010,Supplier 10,Delhi,India,2.59,WH10,Warehouse 10,Central,Delhi,37866,8049,38,29779,2206,16080,27,23.33,694744.07,87,02-09-2024,INV600425,41969.59,On Order,04-12-2025,Rack-72,12-09-2024,"Stock level: 37866 units, Supplier rating: 2.59"
INV00000250,24-06-2024,2024,11,PART000001,Part 1,PC598079,Raw Material,Essential component Part 1,SUP0011,Supplier 11,Bangalore,India,4.61,WH01,Warehouse 1,North,Bangalore,15814,11448,268,4098,2983,11603,24,332.54,1362748.92,76,07-06-2024,INV995322,79236.78,Available,04-12-2025,Rack-50,07-01-2024,"Stock level: 15814 units, Supplier rating: 4.61"
INV00000251,22-07-2024,2024,1,PART000002,Part 2,PC729060,Component,Essential component Part 2,SUP0012,Supplier 12,Pune,India,3.45,WH02,Warehouse 2,South,Pune,24697,4493,314,19890,3585,3833,60,356.92,7099138.8,68,19-12-2024,INV543465,60186.34,Low Stock,03-03-2025,Rack-39,01-05-2024,"Stock level: 24697 units, Supplier rating: 3.45"
INV00000252,07-04-2024,2024,9,PART000003,Part 3,PC276455,Subassembly,Essential component Part 3,SUP0013,Supplier 13,Hyderabad,India,4.76,WH03,Warehouse 3,East,Hyderabad,22442,21301,75,1066,1690,15010,11,169.15,180313.9,19,26-07-2024,INV847580,53106.39,Out of Stock,08-10-2025,Rack-64,15-05-2024,"Stock level: 22442 units, Supplier rating: 4.76"
INV00000253,12-11-2024,2024,12,PART000004,Part 4,PC723275,Tool,Essential component Part 4,SUP0014,Supplier 14,Chennai,India,3.24,WH04,Warehouse 4,West,Chennai,38332,9743,17,28572,595,10277,35,23.32,666299.04,57,10-09-2024,INV580666,7884.52,Discontinued,08-10-2025,Rack-53,11-07-2024,"Stock level: 38332 units, Supplier rating: 3.24"
INV00000254,25-08-2024,2024,4,PART000005,Part 5,PC371246,Packaging,Essential component Part 5,SUP0015,Supplier 15,Kolkata,India,4.46,WH05,Warehouse 5,Central,Kolkata,34985,23485,96,11404,4968,2678,30,810.65,9244652.6,37,12-07-2024,INV525093,59034.09,On Order,08-10-2025,Rack-8,24-04-2024,"Stock level: 34985 units, Supplier rating: 4.46"
INV00000255,05-10-2024,2024,9,PART000006,Part 6,PC726507,Raw Material,Essential component Part 6,SUP0016,Supplier 16,Jaipur,India,2.21,WH06,Warehouse 6,North,Jaipur,34833,2517,429,31887,4562,19698,46,854.86,27258920.82,46,27-06-2024,INV717021,46835.28,Available,08-10-2025,Rack-2,08-04-2024,"Stock level: 34833 units, Supplier rating: 2.21"
INV00000256,09-01-2024,2024,12,PART000007,Part 7,PC121217,Component,Essential component Part 7,SUP0017,Supplier 17,Mumbai,India,4.47,WH07,Warehouse 7,South,Mumbai,20098,17672,215,2211,1187,11666,57,336.67,744377.37,69,20-11-2024,INV147623,81546.26,Low Stock,08-10-2025,Rack-20,13-10-2024,"Stock level: 20098 units, Supplier rating: 4.47"
INV00000257,06-05-2024,2024,2,PART000008,Part 8,PC924388,Subassembly,Essential component Part 8,SUP0018,Supplier 18,Delhi,India,4.63,WH08,Warehouse 8,East,Delhi,6849,1044,363,5442,882,16829,23,330.72,1799778.24,83,27-01-2024,INV478649,72761.18,Out of Stock,08-10-2025,Rack-17,20-08-2024,"Stock level: 6849 units, Supplier rating: 4.63"
INV00000258,12-03-2024,2024,4,PART000009,Part 9,PC251288,Tool,Essential component Part 9,SUP0019,Supplier 19,Bangalore,India,2.27,WH09,Warehouse 9,West,Bangalore,48861,32067,228,16566,385,17429,46,867.97,14378791.02,90,04-10-2024,INV963491,45045.15,Discontinued,08-10-2025,Rack-21,02-06-2024,"Stock level: 48861 units, Supplier rating: 2.27"
INV00000259,06-09-2024,2024,2,PART000010,Part 10,PC237896,Packaging,Essential component Part 10,SUP0020,Supplier 20,Pune,India,4.13,WH10,Warehouse 10,Central,Pune,15170,3891,113,11166,323,17229,18,184.33,2058228.78,30,08-01-2024,INV922081,36536.98,On Order,08-10-2025,Rack-89,14-12-2024,"Stock level: 15170 units, Supplier rating: 4.13"
INV00000260,11-08-2024,2024,2,PART000011,Part 11,PC515937,Raw Material,Essential component Part 11,SUP0021,Supplier 21,Hyderabad,India,3.26,WH01,Warehouse 1,North,Hyderabad,3410,428,204,2778,1423,18211,60,486.22,1350719.16,82,06-04-2024,INV649656,41351.24,Available,18-04-2025,Rack-61,10-09-2024,"Stock level: 3410 units, Supplier rating: 3.26"
INV00000261,09-06-2024,2024,8,PART000012,Part 12,PC876746,Component,Essential component Part 12,SUP0022,Supplier 22,Chennai,India,4.3,WH02,Warehouse 2,South,Chennai,33334,8110,323,24901,4739,18731,13,101.08,2516993.08,6,20-09-2024,INV227379,16902.54,Low Stock,18-04-2025,Rack-9,17-10-2024,"Stock level: 33334 units, Supplier rating: 4.3"
INV00000262,20-01-2024,2024,4,PART000013,Part 13,PC437087,Subassembly,Essential component Part 13,SUP0023,Supplier 23,Kolkata,India,2.45,WH03,Warehouse 3,East,Kolkata,33742,30165,344,3233,1410,19241,45,903.55,2921177.15,5,04-06-2024,INV387956,38957.93,Out of Stock,25-03-2025,Rack-15,14-01-2024,"Stock level: 33742 units, Supplier rating: 2.45"
INV00000263,03-09-2024,2024,8,PART000014,Part 14,PC733899,Tool,Essential component Part 14,SUP0024,Supplier 24,Jaipur,India,2.86,WH04,Warehouse 4,West,Jaipur,14114,5302,167,8645,4165,8576,29,126.45,1093160.25,87,22-03-2024,INV892750,59521.4,Discontinued,25-03-2025,Rack-77,12-01-2024,"Stock level: 14114 units, Supplier rating: 2.86"
INV00000264,09-12-2024,2024,12,PART000015,Part 15,PC338973,Packaging,Essential component Part 15,SUP0025,Supplier 25,Mumbai,India,4.89,WH05,Warehouse 5,Central,Mumbai,40729,18944,276,21509,2794,5882,59,885.72,19050951.48,69,26-09-2024,INV571928,67045.91,On Order,16-07-2025,Rack-68,04-07-2024,"Stock level: 40729 units, Supplier rating: 4.89"
INV00000265,18-08-2024,2024,7,PART000016,Part 16,PC585185,Raw Material,Essential component Part 16,SUP0026,Supplier 26,Delhi,India,2.07,WH06,Warehouse 6,North,Delhi,11149,10198,224,727,768,9766,18,943.42,685866.34,17,08-03-2024,INV470310,27678.74,Available,16-07-2025,Rack-79,08-01-2024,"Stock level: 11149 units, Supplier rating: 2.07"
INV00000266,05-05-2024,2024,5,PART000017,Part 17,PC538780,Component,Essential component Part 17,SUP0027,Supplier 27,Bangalore,India,4.46,WH07,Warehouse 7,South,Bangalore,33296,16888,327,16081,666,9518,27,602.19,9683817.39,38,03-07-2024,INV868513,10551.38,Low Stock,16-07-2025,Rack-36,17-09-2024,"Stock level: 33296 units, Supplier rating: 4.46"
INV00000267,21-07-2024,2024,6,PART000018,Part 18,PC906968,Subassembly,Essential component Part 18,SUP0028,Supplier 28,Pune,India,2.05,WH08,Warehouse 8,East,Pune,25139,20119,366,4654,3172,10461,58,960.71,4471144.34,19,06-05-2024,INV834526,12875.53,Out of Stock,06-06-2025,Rack-76,15-09-2024,"Stock level: 25139 units, Supplier rating: 2.05"
INV00000268,08-08-2024,2024,9,PART000019,Part 19,PC648741,Tool,Essential component Part 19,SUP0029,Supplier 29,Hyderabad,India,4.38,WH09,Warehouse 9,West,Hyderabad,1815,1428,383,4,2031,15193,21,330.39,1321.56,5,07-06-2024,INV338270,86440.76,Discontinued,02-05-2025,Rack-43,18-07-2024,"Stock level: 1815 units, Supplier rating: 4.38"
INV00000269,18-08-2024,2024,3,PART000020,Part 20,PC276404,Packaging,Essential component Part 20,SUP0030,Supplier 30,Chennai,India,2.54,WH10,Warehouse 10,Central,Chennai,26580,8793,351,17436,4386,12078,10,893.64,15581507.04,60,21-11-2024,INV973856,34541.15,On Order,02-05-2025,Rack-99,04-04-2024,"Stock level: 26580 units, Supplier rating: 2.54"
INV00000270,26-04-2024,2024,4,PART000021,Part 21,PC734940,Raw Material,Essential component Part 21,SUP0031,Supplier 31,Kolkata,India,3.39,WH01,Warehouse 1,North,Kolkata,5260,2892,368,2000,2031,12470,14,639.23,1278460,27,05-02-2024,INV147701,98686.51,Available,02-05-2025,Rack-56,01-11-2024,"Stock level: 5260 units, Supplier rating: 3.39"
INV00000271,21-03-2024,2024,11,PART000022,Part 22,PC645281,Component,Essential component Part 22,SUP0032,Supplier 32,Jaipur,India,2.69,WH02,Warehouse 2,South,Jaipur,19769,6326,410,13033,3026,16784,33,184.5,2404588.5,8,25-04-2024,INV729342,37100.87,Low Stock,02-05-2025,Rack-58,28-07-2024,"Stock level: 19769 units, Supplier rating: 2.69"
INV00000272,20-09-2024,2024,9,PART000023,Part 23,PC727407,Subassembly,Essential component Part 23,SUP0033,Supplier 33,Mumbai,India,4.95,WH03,Warehouse 3,East,Mumbai,43071,15821,245,27005,2923,13431,25,831.54,22455737.7,27,20-02-2024,INV426856,14143.71,Out of Stock,02-05-2025,Rack-53,25-05-2024,"Stock level: 43071 units, Supplier rating: 4.95"
INV00000273,17-09-2024,2024,6,PART000024,Part 24,PC849072,Tool,Essential component Part 24,SUP0034,Supplier 34,Delhi,India,3.87,WH04,Warehouse 4,West,Delhi,6501,3422,440,2639,971,6618,51,598.72,1580022.08,64,20-08-2024,INV287928,89638.47,Discontinued,19-07-2025,Rack-61,15-01-2024,"Stock level: 6501 units, Supplier rating: 3.87"
INV00000274,14-07-2024,2024,10,PART000025,Part 25,PC336517,Packaging,Essential component Part 25,SUP0035,Supplier 35,Bangalore,India,3.57,WH05,Warehouse 5,Central,Bangalore,25658,8774,490,16394,3550,13427,42,37.89,621168.66,12,01-01-2024,INV500101,64218.38,On Order,19-07-2025,Rack-43,04-10-2024,"Stock level: 25658 units, Supplier rating: 3.57"
INV00000275,23-01-2024,2024,5,PART000026,Part 26,PC685356,Raw Material,Essential component Part 26,SUP0036,Supplier 36,Pune,India,4.54,WH06,Warehouse 6,North,Pune,17114,4053,389,12672,3161,13438,13,897.54,11373626.88,20,09-04-2024,INV440165,39678.93,Available,01-10-2025,Rack-48,01-06-2024,"Stock level: 17114 units, Supplier rating: 4.54"
INV00000276,09-11-2024,2024,11,PART000027,Part 27,PC183719,Component,Essential component Part 27,SUP0037,Supplier 37,Hyderabad,India,4.57,WH07,Warehouse 7,South,Hyderabad,41587,34118,162,7307,2183,969,25,305.19,2230023.33,33,20-06-2024,INV743448,75716.36,Low Stock,01-10-2025,Rack-25,26-09-2024,"Stock level: 41587 units, Supplier rating: 4.57"
INV00000277,05-10-2024,2024,3,PART000028,Part 28,PC980895,Subassembly,Essential component Part 28,SUP0038,Supplier 38,Chennai,India,4.57,WH08,Warehouse 8,East,Chennai,17257,9621,389,7247,287,17421,10,124.43,901744.21,40,12-05-2024,INV972615,37170.18,Out of Stock,01-10-2025,Rack-96,02-11-2024,"Stock level: 17257 units, Supplier rating: 4.57"
INV00000278,04-12-2024,2024,7,PART000029,Part 29,PC881735,Tool,Essential component Part 29,SUP0039,Supplier 39,Kolkata,India,3.58,WH09,Warehouse 9,West,Kolkata,33640,5725,186,27729,4419,7947,58,660.45,18313618.05,87,14-11-2024,INV523677,32914.22,Discontinued,01-10-2025,Rack-88,04-04-2024,"Stock level: 33640 units, Supplier rating: 3.58"
INV00000279,20-11-2024,2024,12,PART000030,Part 30,PC902703,Packaging,Essential component Part 30,SUP0040,Supplier 40,Jaipur,India,3.76,WH10,Warehouse 10,Central,Jaipur,46500,2804,136,43560,4049,10995,30,371.97,16203013.2,6,07-05-2024,INV248210,35588.57,On Order,01-10-2025,Rack-28,03-11-2024,"Stock level: 46500 units, Supplier rating: 3.76"
INV00000280,28-08-2024,2024,12,PART000031,Part 31,PC675040,Raw Material,Essential component Part 31,SUP0041,Supplier 41,Mumbai,India,4.12,WH01,Warehouse 1,North,Mumbai,19277,17456,260,1561,3981,9834,54,705.65,1101519.65,35,10-12-2024,INV919616,87092.81,Available,01-10-2025,Rack-63,06-06-2024,"Stock level: 19277 units, Supplier rating: 4.12"
INV00000281,14-08-2024,2024,4,PART000032,Part 32,PC933999,Component,Essential component Part 32,SUP0042,Supplier 42,Delhi,India,2.46,WH02,Warehouse 2,South,Delhi,21162,1454,168,19540,2934,12238,51,586.02,11450830.8,10,20-06-2024,INV669466,97588.73,Low Stock,18-01-2025,Rack-99,11-12-2024,"Stock level: 21162 units, Supplier rating: 2.46"
INV00000282,06-11-2024,2024,11,PART000033,Part 33,PC768734,Subassembly,Essential component Part 33,SUP0043,Supplier 43,Bangalore,India,3.97,WH03,Warehouse 3,East,Bangalore,19620,4964,447,14209,209,7969,16,794.79,11293171.11,55,18-11-2024,INV838068,59291.9,Out of Stock,17-06-2025,Rack-92,11-01-2024,"Stock level: 19620 units, Supplier rating: 3.97"
INV00000283,28-05-2024,2024,6,PART000034,Part 34,PC708215,Tool,Essential component Part 34,SUP0044,Supplier 44,Pune,India,2.83,WH04,Warehouse 4,West,Pune,17477,9930,312,7235,643,19429,53,236.42,1710498.7,47,09-05-2024,INV942316,55548.38,Discontinued,17-06-2025,Rack-60,08-07-2024,"Stock level: 17477 units, Supplier rating: 2.83"
INV00000284,04-01-2024,2024,3,PART000035,Part 35,PC172766,Packaging,Essential component Part 35,SUP0045,Supplier 45,Hyderabad,India,4.6,WH05,Warehouse 5,Central,Hyderabad,11555,1953,148,9454,439,15156,38,862.56,8154642.24,23,26-04-2024,INV593245,89130.96,On Order,18-02-2025,Rack-3,20-08-2024,"Stock level: 11555 units, Supplier rating: 4.6"
INV00000285,23-03-2024,2024,11,PART000036,Part 36,PC436502,Raw Material,Essential component Part 36,SUP0046,Supplier 46,Chennai,India,3.52,WH06,Warehouse 6,North,Chennai,41693,5160,334,36199,2852,5182,52,583.91,21136958.09,85,12-07-2024,INV493537,48912.9,Available,18-02-2025,Rack-25,14-08-2024,"Stock level: 41693 units, Supplier rating: 3.52"
INV00000286,08-12-2024,2024,5,PART000037,Part 37,PC170444,Component,Essential component Part 37,SUP0047,Supplier 47,Kolkata,India,2.54,WH07,Warehouse 7,South,Kolkata,35860,6513,447,28900,2555,1172,49,548.5,15851650,75,03-09-2024,INV546227,50995.87,Low Stock,11-05-2025,Rack-20,05-05-2024,"Stock level: 35860 units, Supplier rating: 2.54"
INV00000287,23-04-2024,2024,7,PART000038,Part 38,PC776194,Subassembly,Essential component Part 38,SUP0048,Supplier 48,Jaipur,India,2.53,WH08,Warehouse 8,East,Jaipur,33227,2886,13,30328,146,2469,20,319.75,9697378,54,04-11-2024,INV136565,68067.35,Out of Stock,11-05-2025,Rack-65,23-04-2024,"Stock level: 33227 units, Supplier rating: 2.53"
INV00000288,06-03-2024,2024,7,PART000039,Part 39,PC887334,Tool,Essential component Part 39,SUP0049,Supplier 49,Mumbai,India,4.86,WH09,Warehouse 9,West,Mumbai,9928,3031,442,6455,1063,13463,9,314.28,2028677.4,85,19-08-2024,INV288037,19198.32,Discontinued,18-08-2025,Rack-92,04-04-2024,"Stock level: 9928 units, Supplier rating: 4.86"
INV00000289,15-08-2024,2024,6,PART000040,Part 40,PC540252,Packaging,Essential component Part 40,SUP0050,Supplier 50,Delhi,India,2.06,WH10,Warehouse 10,Central,Delhi,39288,38460,446,382,1939,13219,32,418.5,159867,26,18-04-2024,INV224911,9440.66,On Order,18-08-2025,Rack-3,07-05-2024,"Stock level: 39288 units, Supplier rating: 2.06"
INV00000290,02-05-2024,2024,6,PART000041,Part 41,PC580940,Raw Material,Essential component Part 41,SUP0051,Supplier 51,Bangalore,India,3.34,WH01,Warehouse 1,North,Bangalore,27319,20174,413,6732,4487,6446,19,49.49,333166.68,7,23-11-2024,INV208243,95100.55,Available,18-08-2025,Rack-47,02-07-2024,"Stock level: 27319 units, Supplier rating: 3.34"
INV00000291,14-01-2024,2024,10,PART000042,Part 42,PC298969,Component,Essential component Part 42,SUP0052,Supplier 52,Pune,India,3.06,WH02,Warehouse 2,South,Pune,49718,13442,2,36274,1080,9675,59,287.52,10429500.48,45,08-01-2024,INV232708,65752.56,Low Stock,03-07-2025,Rack-63,01-07-2024,"Stock level: 49718 units, Supplier rating: 3.06"
INV00000292,24-07-2024,2024,5,PART000043,Part 43,PC937034,Subassembly,Essential component Part 43,SUP0053,Supplier 53,Hyderabad,India,4.51,WH03,Warehouse 3,East,Hyderabad,47774,30625,91,17058,1398,2196,38,616.98,10524444.84,22,10-07-2024,INV225339,30777.05,Out of Stock,03-07-2025,Rack-76,11-10-2024,"Stock level: 47774 units, Supplier rating: 4.51"
INV00000293,09-10-2024,2024,11,PART000044,Part 44,PC377552,Tool,Essential component Part 44,SUP0054,Supplier 54,Chennai,India,3.48,WH04,Warehouse 4,West,Chennai,32110,16973,436,14701,1003,17264,22,830.37,12207269.37,37,08-05-2024,INV738815,42414.83,Discontinued,03-07-2025,Rack-43,25-02-2024,"Stock level: 32110 units, Supplier rating: 3.48"
INV00000294,17-02-2024,2024,10,PART000045,Part 45,PC454382,Packaging,Essential component Part 45,SUP0055,Supplier 55,Kolkata,India,4.39,WH05,Warehouse 5,Central,Kolkata,15680,868,45,14767,3088,5894,58,630.54,9311184.18,60,27-06-2024,INV887000,37718.27,On Order,16-12-2025,Rack-57,27-02-2024,"Stock level: 15680 units, Supplier rating: 4.39"
INV00000295,14-05-2024,2024,7,PART000046,Part 46,PC536517,Raw Material,Essential component Part 46,SUP0056,Supplier 56,Jaipur,India,4.4,WH06,Warehouse 6,North,Jaipur,216,58,40,118,3466,13588,45,441.93,52147.74,48,05-04-2024,INV380501,58190.76,Available,16-12-2025,Rack-13,16-04-2024,"Stock level: 216 units, Supplier rating: 4.4"
INV00000296,23-02-2024,2024,11,PART000047,Part 47,PC697512,Component,Essential component Part 47,SUP0057,Supplier 57,Mumbai,India,3.39,WH07,Warehouse 7,South,Mumbai,2278,1264,179,835,1913,16608,13,959.78,801416.3,12,08-02-2024,INV662802,47609.17,Low Stock,09-09-2025,Rack-4,03-11-2024,"Stock level: 2278 units, Supplier rating: 3.39"
INV00000297,03-07-2024,2024,2,PART000048,Part 48,PC354078,Subassembly,Essential component Part 48,SUP0058,Supplier 58,Delhi,India,2.87,WH08,Warehouse 8,East,Delhi,37988,9870,5,28113,3570,11541,43,42.68,1199862.84,72,14-01-2024,INV225603,27948.95,Out of Stock,02-09-2025,Rack-74,27-08-2024,"Stock level: 37988 units, Supplier rating: 2.87"
INV00000298,15-09-2024,2024,4,PART000049,Part 49,PC770803,Tool,Essential component Part 49,SUP0059,Supplier 59,Bangalore,India,4.98,WH09,Warehouse 9,West,Bangalore,42652,740,163,41749,1278,16695,50,397.45,16593140.05,35,28-10-2024,INV397887,50798.68,Discontinued,02-09-2025,Rack-63,01-01-2024,"Stock level: 42652 units, Supplier rating: 4.98"
INV00000299,03-02-2024,2024,12,PART000050,Part 50,PC921877,Packaging,Essential component Part 50,SUP0060,Supplier 60,Pune,India,4.12,WH10,Warehouse 10,Central,Pune,37691,15540,331,21820,1461,16211,18,993.63,21681006.6,58,12-05-2024,INV338854,57358.22,On Order,02-09-2025,Rack-12,12-05-2024,"Stock level: 37691 units, Supplier rating: 4.12"
INV00000300,23-07-2024,2024,9,PART000051,Part 51,PC472209,Raw Material,Essential component Part 51,SUP0001,Supplier 1,Hyderabad,India,3.7,WH01,Warehouse 1,North,Hyderabad,4729,3280,17,1432,2143,16385,15,847.9,1214192.8,16,13-08-2024,INV402105,56757.89,Available,02-09-2025,Rack-57,07-10-2024,"Stock level: 4729 units, Supplier rating: 3.7"
INV00000301,07-08-2024,2024,11,PART000052,Part 52,PC780539,Component,Essential component Part 52,SUP0002,Supplier 2,Chennai,India,3.25,WH02,Warehouse 2,South,Chennai,4675,1794,395,2486,540,19757,29,128.8,320196.8,42,26-01-2024,INV999769,96974.74,Low Stock,02-09-2025,Rack-50,22-11-2024,"Stock level: 4675 units, Supplier rating: 3.25"
INV00000302,03-10-2024,2024,3,PART000053,Part 53,PC619937,Subassembly,Essential component Part 53,SUP0003,Supplier 3,Kolkata,India,3.06,WH03,Warehouse 3,East,Kolkata,38147,31016,238,6893,3388,13628,46,339.94,2343206.42,43,20-11-2024,INV778109,61055.02,Out of Stock,10-02-2025,Rack-70,12-10-2024,"Stock level: 38147 units, Supplier rating: 3.06"
